,trail_id,area_name,popularity,visitors,popularity_bin,bin_range_low,bin_range_high
1622,10236198,Great Basin National Park,4.5588,144846,2.0,4.231,8.462
1623,10027382,Great Basin National Park,4.3778,144846,2.0,4.231,8.462
1624,10026785,Great Basin National Park,3.7984,144846,1.0,0.0,4.231
1625,10111533,Great Basin National Park,3.6251,144846,1.0,0.0,4.231
1626,10313538,Great Basin National Park,3.4292,144846,1.0,0.0,4.231
1627,10313543,Great Basin National Park,3.197,144846,1.0,0.0,4.231
1628,10307901,Great Basin National Park,2.9884,144846,1.0,0.0,4.231
1629,10313599,Great Basin National Park,2.7745,144846,1.0,0.0,4.231
1630,10402715,Death Valley National Park,1.6462,1296283,1.0,0.0,4.231
1631,10313536,Great Basin National Park,1.3832,144846,1.0,0.0,4.231
1632,10032668,Carlsbad Caverns National Park,15.1743,466773,4.0,12.693,16.925
1633,10020405,Carlsbad Caverns National Park,5.587,466773,2.0,4.231,8.462
1634,10037870,Carlsbad Caverns National Park,4.739,466773,2.0,4.231,8.462
1635,10236113,Carlsbad Caverns National Park,3.9303,466773,1.0,0.0,4.231
1636,10034813,Carlsbad Caverns National Park,3.841,466773,1.0,0.0,4.231
1637,10263365,Carlsbad Caverns National Park,3.3437,466773,1.0,0.0,4.231
1638,10324970,Carlsbad Caverns National Park,3.0576,466773,1.0,0.0,4.231
1639,10269986,Carlsbad Caverns National Park,2.9628,466773,1.0,0.0,4.231
1640,10033597,Great Smoky Mountains National Park,38.1531,11312786,6.0,25.387,84.623
1641,10239649,Great Smoky Mountains National Park,24.5038,11312786,5.0,16.925,25.387
1642,10026405,Great Smoky Mountains National Park,23.0524,11312786,5.0,16.925,25.387
1643,10240984,Great Smoky Mountains National Park,20.3219,11312786,5.0,16.925,25.387
1644,10233969,Great Smoky Mountains National Park,14.6466,11312786,4.0,12.693,16.925
1645,10042720,Great Smoky Mountains National Park,14.5676,11312786,4.0,12.693,16.925
1646,10029227,Great Smoky Mountains National Park,14.3566,11312786,4.0,12.693,16.925
1647,10281044,Great Smoky Mountains National Park,14.0884,11312786,4.0,12.693,16.925
1648,10032536,Great Smoky Mountains National Park,13.1938,11312786,4.0,12.693,16.925
1649,10034655,Great Smoky Mountains National Park,12.7922,11312786,4.0,12.693,16.925
1650,10028063,Great Smoky Mountains National Park,12.5652,11312786,3.0,8.462,12.693
1651,10026408,Great Smoky Mountains National Park,12.4711,11312786,3.0,8.462,12.693
1652,10032538,Great Smoky Mountains National Park,12.0876,11312786,3.0,8.462,12.693
1653,10302565,Great Smoky Mountains National Park,12.0261,11312786,3.0,8.462,12.693
1654,10030322,Great Smoky Mountains National Park,11.5778,11312786,3.0,8.462,12.693
1655,10111323,Great Smoky Mountains National Park,11.2281,11312786,3.0,8.462,12.693
1656,10037754,Great Smoky Mountains National Park,10.1972,11312786,3.0,8.462,12.693
1657,10030852,Great Smoky Mountains National Park,9.7833,11312786,3.0,8.462,12.693
1658,10033602,Great Smoky Mountains National Park,9.492,11312786,3.0,8.462,12.693
1659,10111483,Great Smoky Mountains National Park,9.4394,11312786,3.0,8.462,12.693
1660,10111306,Great Smoky Mountains National Park,9.2298,11312786,3.0,8.462,12.693
1661,10028071,Great Smoky Mountains National Park,9.0749,11312786,3.0,8.462,12.693
1662,10239506,Great Smoky Mountains National Park,8.9319,11312786,3.0,8.462,12.693
1663,10258452,Great Smoky Mountains National Park,8.4625,11312786,3.0,8.462,12.693
1664,10030314,Great Smoky Mountains National Park,8.2451,11312786,2.0,4.231,8.462
1665,10313370,Great Smoky Mountains National Park,8.0032,11312786,2.0,4.231,8.462
1666,10240347,Great Smoky Mountains National Park,7.9899,11312786,2.0,4.231,8.462
1667,10036690,Great Smoky Mountains National Park,7.8576,11312786,2.0,4.231,8.462
1668,10268015,Great Smoky Mountains National Park,7.3388,11312786,2.0,4.231,8.462
1669,10257709,Great Smoky Mountains National Park,7.3191,11312786,2.0,4.231,8.462
1670,10037743,Great Smoky Mountains National Park,7.1128,11312786,2.0,4.231,8.462
1671,10111166,Great Smoky Mountains National Park,7.0897,11312786,2.0,4.231,8.462
1672,10111674,Great Smoky Mountains National Park,7.0721,11312786,2.0,4.231,8.462
1673,10033598,Great Smoky Mountains National Park,7.029,11312786,2.0,4.231,8.462
1674,10247003,Great Smoky Mountains National Park,7.0147,11312786,2.0,4.231,8.462
1675,10111988,Great Smoky Mountains National Park,6.9996,11312786,2.0,4.231,8.462
1676,10034661,Great Smoky Mountains National Park,6.8189,11312786,2.0,4.231,8.462
1677,10287515,Great Smoky Mountains National Park,6.6906,11312786,2.0,4.231,8.462
1678,10258640,Great Smoky Mountains National Park,6.5462,11312786,2.0,4.231,8.462
1679,10029231,Great Smoky Mountains National Park,6.5239,11312786,2.0,4.231,8.462
1680,10350178,Great Smoky Mountains National Park,6.2416,11312786,2.0,4.231,8.462
1681,10029206,Great Smoky Mountains National Park,6.1803,11312786,2.0,4.231,8.462
1682,10015682,Great Smoky Mountains National Park,6.1063,11312786,2.0,4.231,8.462
1683,10258639,Great Smoky Mountains National Park,6.0922,11312786,2.0,4.231,8.462
1684,10259218,Great Smoky Mountains National Park,6.0183,11312786,2.0,4.231,8.462
1685,10253737,Great Smoky Mountains National Park,5.9183,11312786,2.0,4.231,8.462
1686,10398300,Great Smoky Mountains National Park,5.9052,11312786,2.0,4.231,8.462
1687,10264326,Great Smoky Mountains National Park,5.6407,11312786,2.0,4.231,8.462
1688,10291425,Great Smoky Mountains National Park,5.5558,11312786,2.0,4.231,8.462
1689,10111184,Great Smoky Mountains National Park,5.5398,11312786,2.0,4.231,8.462
1690,10235708,Great Smoky Mountains National Park,5.4242,11312786,2.0,4.231,8.462
1691,10302284,Great Smoky Mountains National Park,5.3361,11312786,2.0,4.231,8.462
1692,10111285,Great Smoky Mountains National Park,5.2853,11312786,2.0,4.231,8.462
1693,10293654,Great Smoky Mountains National Park,5.1917,11312786,2.0,4.231,8.462
1694,10389405,Great Smoky Mountains National Park,5.154,11312786,2.0,4.231,8.462
1695,10259333,Great Smoky Mountains National Park,5.0968,11312786,2.0,4.231,8.462
1696,10013980,Great Smoky Mountains National Park,5.0087,11312786,2.0,4.231,8.462
1697,10308036,Great Smoky Mountains National Park,4.9242,11312786,2.0,4.231,8.462
1698,10008848,Great Smoky Mountains National Park,4.9204,11312786,2.0,4.231,8.462
1699,10442841,Great Smoky Mountains National Park,4.8497,11312786,2.0,4.231,8.462
1700,10259317,Great Smoky Mountains National Park,4.8132,11312786,2.0,4.231,8.462
1701,10252302,Great Smoky Mountains National Park,4.7442,11312786,2.0,4.231,8.462
1702,10290132,Great Smoky Mountains National Park,4.709,11312786,2.0,4.231,8.462
1703,10259316,Great Smoky Mountains National Park,4.7083,11312786,2.0,4.231,8.462
1704,10308037,Great Smoky Mountains National Park,4.6395,11312786,2.0,4.231,8.462
1705,10258631,Great Smoky Mountains National Park,4.5925,11312786,2.0,4.231,8.462
1706,10314100,Great Smoky Mountains National Park,4.5202,11312786,2.0,4.231,8.462
1707,10010509,Great Smoky Mountains National Park,4.3014,11312786,2.0,4.231,8.462
1708,10365352,Great Smoky Mountains National Park,4.2459,11312786,2.0,4.231,8.462
1709,10308922,Great Smoky Mountains National Park,4.2011,11312786,1.0,0.0,4.231
1710,10391389,Great Smoky Mountains National Park,4.0918,11312786,1.0,0.0,4.231
1711,10263496,Great Smoky Mountains National Park,3.9957,11312786,1.0,0.0,4.231
1712,10030317,Great Smoky Mountains National Park,3.9424,11312786,1.0,0.0,4.231
1713,10256461,Great Smoky Mountains National Park,3.9102,11312786,1.0,0.0,4.231
1714,10011814,Great Smoky Mountains National Park,3.7796,11312786,1.0,0.0,4.231
1715,10325962,Great Smoky Mountains National Park,3.7076,11312786,1.0,0.0,4.231
1716,10235682,Great Smoky Mountains National Park,3.6714,11312786,1.0,0.0,4.231
1717,10011235,Great Smoky Mountains National Park,3.6124,11312786,1.0,0.0,4.231
1718,10341786,Great Smoky Mountains National Park,3.4659,11312786,1.0,0.0,4.231
1719,10021453,Great Smoky Mountains National Park,3.3311,11312786,1.0,0.0,4.231
1720,10259300,Great Smoky Mountains National Park,3.3219,11312786,1.0,0.0,4.231
1721,10259322,Great Smoky Mountains National Park,3.2353,11312786,1.0,0.0,4.231
1722,10300214,Great Smoky Mountains National Park,3.1444,11312786,1.0,0.0,4.231
1723,10457006,Great Smoky Mountains National Park,3.1333,11312786,1.0,0.0,4.231
1724,10327184,Great Smoky Mountains National Park,3.1276,11312786,1.0,0.0,4.231
1725,10386497,Great Smoky Mountains National Park,3.0101,11312786,1.0,0.0,4.231
1726,10259298,Great Smoky Mountains National Park,2.8908,11312786,1.0,0.0,4.231
1727,10013141,Great Smoky Mountains National Park,2.7791,11312786,1.0,0.0,4.231
1728,10036694,Great Smoky Mountains National Park,2.7507,11312786,1.0,0.0,4.231
1729,10236356,Great Smoky Mountains National Park,2.6568,11312786,1.0,0.0,4.231
1730,10431929,Great Smoky Mountains National Park,2.6437,11312786,1.0,0.0,4.231
1731,10264443,Great Smoky Mountains National Park,2.6228,11312786,1.0,0.0,4.231
1732,10423168,Great Smoky Mountains National Park,2.5598,11312786,1.0,0.0,4.231
1733,10235686,Great Smoky Mountains National Park,2.5406,11312786,1.0,0.0,4.231
1734,10111208,Great Smoky Mountains National Park,2.5175,11312786,1.0,0.0,4.231
1735,10235664,Great Smoky Mountains National Park,2.4883,11312786,1.0,0.0,4.231
1736,10527458,Great Smoky Mountains National Park,2.4706,11312786,1.0,0.0,4.231
1737,10349433,Great Smoky Mountains National Park,2.4589,11312786,1.0,0.0,4.231
1738,10327185,Great Smoky Mountains National Park,2.4358,11312786,1.0,0.0,4.231
1739,10263693,Great Smoky Mountains National Park,2.4253,11312786,1.0,0.0,4.231
1740,10468692,Great Smoky Mountains National Park,2.2809,11312786,1.0,0.0,4.231
1741,10476068,Great Smoky Mountains National Park,2.2748,11312786,1.0,0.0,4.231
1742,10294045,Great Smoky Mountains National Park,2.1685,11312786,1.0,0.0,4.231
1743,10404669,Great Smoky Mountains National Park,2.139,11312786,1.0,0.0,4.231
1744,10369466,Great Smoky Mountains National Park,2.0448,11312786,1.0,0.0,4.231
1745,10539892,Great Smoky Mountains National Park,2.0029,11312786,1.0,0.0,4.231
1746,10333818,Great Smoky Mountains National Park,1.9921,11312786,1.0,0.0,4.231
1747,10235667,Great Smoky Mountains National Park,1.9663,11312786,1.0,0.0,4.231
1748,10400232,Great Smoky Mountains National Park,1.9457,11312786,1.0,0.0,4.231
1749,10332652,Great Smoky Mountains National Park,1.7236,11312786,1.0,0.0,4.231
1750,10422498,Great Smoky Mountains National Park,1.6149,11312786,1.0,0.0,4.231
1751,10352958,Great Smoky Mountains National Park,1.6121,11312786,1.0,0.0,4.231
1752,10315779,Great Smoky Mountains National Park,1.5322,11312786,1.0,0.0,4.231
1753,10315058,Great Smoky Mountains National Park,1.4293,11312786,1.0,0.0,4.231
1754,10375085,Great Smoky Mountains National Park,1.4108,11312786,1.0,0.0,4.231
1755,10486155,Great Smoky Mountains National Park,1.3818,11312786,1.0,0.0,4.231
1756,10427729,Great Smoky Mountains National Park,1.1594,11312786,1.0,0.0,4.231
1757,10503675,Great Smoky Mountains National Park,1.0623,11312786,1.0,0.0,4.231
1758,10236044,Theodore Roosevelt National Park,10.4755,753880,3.0,8.462,12.693
1759,10263868,Theodore Roosevelt National Park,10.4163,753880,3.0,8.462,12.693
1760,10236045,Theodore Roosevelt National Park,10.2914,753880,3.0,8.462,12.693
1761,10235012,Theodore Roosevelt National Park,9.4025,753880,3.0,8.462,12.693
1762,10235004,Theodore Roosevelt National Park,8.3048,753880,2.0,4.231,8.462
1763,10236047,Theodore Roosevelt National Park,7.0853,753880,2.0,4.231,8.462
1764,10269387,Theodore Roosevelt National Park,6.9093,753880,2.0,4.231,8.462
1765,10236042,Theodore Roosevelt National Park,6.7009,753880,2.0,4.231,8.462
1766,10236043,Theodore Roosevelt National Park,6.2267,753880,2.0,4.231,8.462
1767,10236055,Theodore Roosevelt National Park,6.1709,753880,2.0,4.231,8.462
1768,10236046,Theodore Roosevelt National Park,6.03,753880,2.0,4.231,8.462
1769,10329957,Theodore Roosevelt National Park,5.7374,753880,2.0,4.231,8.462
1770,10292724,Theodore Roosevelt National Park,5.5844,753880,2.0,4.231,8.462
1771,10269386,Theodore Roosevelt National Park,5.2518,753880,2.0,4.231,8.462
1772,10443456,Theodore Roosevelt National Park,4.57,753880,2.0,4.231,8.462
1773,10291297,Theodore Roosevelt National Park,3.6341,753880,1.0,0.0,4.231
1774,10291317,Theodore Roosevelt National Park,3.4092,753880,1.0,0.0,4.231
1775,10239359,Theodore Roosevelt National Park,3.2721,753880,1.0,0.0,4.231
1776,10347969,Theodore Roosevelt National Park,2.9931,753880,1.0,0.0,4.231
1777,10291315,Theodore Roosevelt National Park,2.8646,753880,1.0,0.0,4.231
1778,10291314,Theodore Roosevelt National Park,2.8597,753880,1.0,0.0,4.231
1779,10291316,Theodore Roosevelt National Park,2.6486,753880,1.0,0.0,4.231
1780,10236048,Theodore Roosevelt National Park,2.2356,753880,1.0,0.0,4.231
1781,10032574,Cuyahoga Valley National Park,29.5094,2423390,6.0,25.387,84.623
1782,10235835,Cuyahoga Valley National Park,26.9381,2423390,6.0,25.387,84.623
1783,10035195,Cuyahoga Valley National Park,21.6423,2423390,5.0,16.925,25.387
1784,10238254,Cuyahoga Valley National Park,21.3001,2423390,5.0,16.925,25.387
1785,10039328,Cuyahoga Valley National Park,18.232,2423390,5.0,16.925,25.387
1786,10034704,Cuyahoga Valley National Park,17.5775,2423390,5.0,16.925,25.387
1787,10245164,Cuyahoga Valley National Park,15.0255,2423390,4.0,12.693,16.925
1788,10272971,Cuyahoga Valley National Park,13.1825,2423390,4.0,12.693,16.925
1789,10234182,Cuyahoga Valley National Park,12.9316,2423390,4.0,12.693,16.925
1790,10257890,Cuyahoga Valley National Park,12.7516,2423390,4.0,12.693,16.925
1791,10266197,Cuyahoga Valley National Park,12.2555,2423390,3.0,8.462,12.693
1792,10264336,Cuyahoga Valley National Park,10.8471,2423390,3.0,8.462,12.693
1793,10000147,Cuyahoga Valley National Park,10.5799,2423390,3.0,8.462,12.693
1794,10243139,Cuyahoga Valley National Park,10.4444,2423390,3.0,8.462,12.693
1795,10235836,Cuyahoga Valley National Park,9.7454,2423390,3.0,8.462,12.693
1796,10019479,Cuyahoga Valley National Park,9.3625,2423390,3.0,8.462,12.693
1797,10235844,Cuyahoga Valley National Park,8.8946,2423390,3.0,8.462,12.693
1798,10344553,Cuyahoga Valley National Park,8.8828,2423390,3.0,8.462,12.693
1799,10306982,Cuyahoga Valley National Park,8.8518,2423390,3.0,8.462,12.693
1800,10310616,Cuyahoga Valley National Park,8.6923,2423390,3.0,8.462,12.693
1801,10235841,Cuyahoga Valley National Park,8.6766,2423390,3.0,8.462,12.693
1802,10276110,Cuyahoga Valley National Park,8.3952,2423390,2.0,4.231,8.462
1803,10344781,Cuyahoga Valley National Park,7.7597,2423390,2.0,4.231,8.462
1804,10295028,Cuyahoga Valley National Park,7.2889,2423390,2.0,4.231,8.462
1805,10300429,Cuyahoga Valley National Park,7.2361,2423390,2.0,4.231,8.462
1806,10305108,Cuyahoga Valley National Park,6.9514,2423390,2.0,4.231,8.462
1807,10295083,Cuyahoga Valley National Park,6.7458,2423390,2.0,4.231,8.462
1808,10240928,Cuyahoga Valley National Park,6.6676,2423390,2.0,4.231,8.462
1809,10276946,Cuyahoga Valley National Park,6.4203,2423390,2.0,4.231,8.462
1810,10344771,Cuyahoga Valley National Park,6.2907,2423390,2.0,4.231,8.462
1811,10344762,Cuyahoga Valley National Park,6.0376,2423390,2.0,4.231,8.462
1812,10344879,Cuyahoga Valley National Park,5.9747,2423390,2.0,4.231,8.462
1813,10355894,Cuyahoga Valley National Park,5.7656,2423390,2.0,4.231,8.462
1814,10270881,Cuyahoga Valley National Park,5.366,2423390,2.0,4.231,8.462
1815,10346689,Cuyahoga Valley National Park,5.0011,2423390,2.0,4.231,8.462
1816,10320598,Cuyahoga Valley National Park,4.9476,2423390,2.0,4.231,8.462
1817,10342415,Cuyahoga Valley National Park,4.6843,2423390,2.0,4.231,8.462
1818,10344779,Cuyahoga Valley National Park,4.3587,2423390,2.0,4.231,8.462
1819,10012275,Cuyahoga Valley National Park,4.2816,2423390,2.0,4.231,8.462
1820,10348791,Cuyahoga Valley National Park,4.0185,2423390,1.0,0.0,4.231
1821,10294673,Cuyahoga Valley National Park,3.7847,2423390,1.0,0.0,4.231
1822,10344875,Cuyahoga Valley National Park,3.4967,2423390,1.0,0.0,4.231
1823,10235837,Cuyahoga Valley National Park,3.3742,2423390,1.0,0.0,4.231
1824,10406483,Cuyahoga Valley National Park,3.3294,2423390,1.0,0.0,4.231
1825,10406135,Cuyahoga Valley National Park,3.1232,2423390,1.0,0.0,4.231
1826,10270879,Cuyahoga Valley National Park,2.7882,2423390,1.0,0.0,4.231
1827,10324329,Cuyahoga Valley National Park,2.7309,2423390,1.0,0.0,4.231
1828,10376904,Cuyahoga Valley National Park,2.16,2423390,1.0,0.0,4.231
1829,10307663,Cuyahoga Valley National Park,1.8534,2423390,1.0,0.0,4.231
1830,10235829,Cuyahoga Valley National Park,1.401,2423390,1.0,0.0,4.231
1831,10000482,Crater Lake National Park,30.6183,756344,6.0,25.387,84.623
1832,10034294,Crater Lake National Park,27.0323,756344,6.0,25.387,84.623
1833,10038157,Crater Lake National Park,24.347,756344,5.0,16.925,25.387
1834,10000879,Crater Lake National Park,23.6165,756344,5.0,16.925,25.387
1835,10006702,Crater Lake National Park,18.1556,756344,5.0,16.925,25.387
1836,10249415,Crater Lake National Park,17.582,756344,5.0,16.925,25.387
1837,10031540,Crater Lake National Park,16.982,756344,5.0,16.925,25.387
1838,10016688,Crater Lake National Park,13.9272,756344,4.0,12.693,16.925
1839,10249416,Crater Lake National Park,11.6493,756344,3.0,8.462,12.693
1840,10033225,Crater Lake National Park,11.4577,756344,3.0,8.462,12.693
1841,10260669,Crater Lake National Park,11.2518,756344,3.0,8.462,12.693
1842,10013161,Crater Lake National Park,8.8741,756344,3.0,8.462,12.693
1843,10007903,Crater Lake National Park,8.1223,756344,2.0,4.231,8.462
1844,10015976,Crater Lake National Park,7.5299,756344,2.0,4.231,8.462
1845,10012733,Crater Lake National Park,7.0665,756344,2.0,4.231,8.462
1846,10008619,Crater Lake National Park,7.0416,756344,2.0,4.231,8.462
1847,10236072,Crater Lake National Park,6.9474,756344,2.0,4.231,8.462
1848,10309323,Crater Lake National Park,5.7241,756344,2.0,4.231,8.462
1849,10236071,Crater Lake National Park,4.5346,756344,2.0,4.231,8.462
1850,10311520,Crater Lake National Park,4.4797,756344,2.0,4.231,8.462
1851,10339650,Crater Lake National Park,4.3161,756344,2.0,4.231,8.462
1852,10384539,Crater Lake National Park,2.2205,756344,1.0,0.0,4.231
1853,10023320,Congaree National Park,13.1392,143843,4.0,12.693,16.925
1854,10007467,Congaree National Park,9.6749,143843,3.0,8.462,12.693
1855,10236209,Congaree National Park,7.9083,143843,2.0,4.231,8.462
1856,10236213,Congaree National Park,6.6411,143843,2.0,4.231,8.462
1857,10111657,Congaree National Park,5.9352,143843,2.0,4.231,8.462
1858,10236207,Congaree National Park,5.1899,143843,2.0,4.231,8.462
1859,10269694,Congaree National Park Wilderness,3.3083,143843,1.0,0.0,4.231
1860,10451634,Congaree National Park,1.6077,143843,1.0,0.0,4.231
1861,10235471,Badlands National Park,24.4547,996263,5.0,16.925,25.387
1862,10236013,Badlands National Park,18.9391,996263,5.0,16.925,25.387
1863,10036809,Badlands National Park,18.3365,996263,5.0,16.925,25.387
1864,10040859,Badlands National Park,14.4833,996263,4.0,12.693,16.925
1865,10021545,Badlands National Park,13.3928,996263,4.0,12.693,16.925
1866,10263286,Badlands National Park,11.4767,996263,3.0,8.462,12.693
1867,10037874,Badlands National Park,10.903,996263,3.0,8.462,12.693
1868,10039409,Badlands National Park,10.1655,996263,3.0,8.462,12.693
1869,10026500,Wind Cave National Park,9.5257,617377,3.0,8.462,12.693
1870,10018051,Wind Cave National Park,7.6514,617377,2.0,4.231,8.462
1871,10028191,Wind Cave National Park,7.1351,617377,2.0,4.231,8.462
1872,10036805,Wind Cave National Park,6.4452,617377,2.0,4.231,8.462
1873,10033733,Wind Cave National Park,4.9569,617377,2.0,4.231,8.462
1874,10037873,Wind Cave National Park,4.8794,617377,2.0,4.231,8.462
1875,10448920,Badlands National Park,4.8456,996263,2.0,4.231,8.462
1876,10312492,Wind Cave National Park,4.4925,617377,2.0,4.231,8.462
1877,10354442,Badlands National Park,4.4132,996263,2.0,4.231,8.462
1878,10028190,Wind Cave National Park,3.4866,617377,1.0,0.0,4.231
1879,10333773,Wind Cave National Park,3.3086,617377,1.0,0.0,4.231
1880,10236061,Wind Cave National Park,3.1247,617377,1.0,0.0,4.231
1881,10042715,Great Smoky Mountains National Park,61.3755,11312786,6.0,25.387,84.623
1882,10234019,Great Smoky Mountains National Park,49.5063,11312786,6.0,25.387,84.623
1883,10000685,Great Smoky Mountains National Park,45.0827,11312786,6.0,25.387,84.623
1884,10002171,Great Smoky Mountains National Park,44.5689,11312786,6.0,25.387,84.623
1885,10243771,Great Smoky Mountains National Park,39.9339,11312786,6.0,25.387,84.623
1886,10233267,Great Smoky Mountains National Park,38.2789,11312786,6.0,25.387,84.623
1887,10111322,Great Smoky Mountains National Park,36.7769,11312786,6.0,25.387,84.623
1888,10002866,Great Smoky Mountains National Park,31.48,11312786,6.0,25.387,84.623
1889,10259284,Great Smoky Mountains National Park,30.6655,11312786,6.0,25.387,84.623
1890,10259229,Great Smoky Mountains National Park,25.1986,11312786,5.0,16.925,25.387
1891,10111932,Great Smoky Mountains National Park,23.711,11312786,5.0,16.925,25.387
1892,10026407,Great Smoky Mountains National Park,23.5591,11312786,5.0,16.925,25.387
1893,10040734,Great Smoky Mountains National Park,22.4946,11312786,5.0,16.925,25.387
1894,10012354,Great Smoky Mountains National Park,21.5393,11312786,5.0,16.925,25.387
1895,10264089,Great Smoky Mountains National Park,21.3524,11312786,5.0,16.925,25.387
1896,10030861,Great Smoky Mountains National Park,21.0535,11312786,5.0,16.925,25.387
1897,10040730,Great Smoky Mountains National Park,19.5981,11312786,5.0,16.925,25.387
1898,10259853,Great Smoky Mountains National Park,18.8978,11312786,5.0,16.925,25.387
1899,10036684,Great Smoky Mountains National Park,18.4218,11312786,5.0,16.925,25.387
1900,10305945,Great Smoky Mountains National Park,17.8727,11312786,5.0,16.925,25.387
1901,10015520,Great Smoky Mountains National Park,17.7156,11312786,5.0,16.925,25.387
1902,10234282,Great Smoky Mountains National Park,17.6183,11312786,5.0,16.925,25.387
1903,10259336,Great Smoky Mountains National Park,16.5249,11312786,4.0,12.693,16.925
1904,10111797,Great Smoky Mountains National Park,16.3274,11312786,4.0,12.693,16.925
1905,10250846,Great Smoky Mountains National Park,15.6132,11312786,4.0,12.693,16.925
1906,10241040,Great Smoky Mountains National Park,15.5589,11312786,4.0,12.693,16.925
1907,10111984,Great Smoky Mountains National Park,15.4833,11312786,4.0,12.693,16.925
1908,10033590,Great Smoky Mountains National Park,15.1321,11312786,4.0,12.693,16.925
1909,10235587,Great Smoky Mountains National Park,14.9923,11312786,4.0,12.693,16.925
1910,10111542,Great Smoky Mountains National Park,14.7105,11312786,4.0,12.693,16.925
1911,10029217,Great Smoky Mountains National Park,14.7018,11312786,4.0,12.693,16.925
1912,10235562,Great Smoky Mountains National Park,13.8054,11312786,4.0,12.693,16.925
1913,10262146,Great Smoky Mountains National Park,13.8012,11312786,4.0,12.693,16.925
1914,10032533,Great Smoky Mountains National Park,13.7139,11312786,4.0,12.693,16.925
1915,10351769,Great Smoky Mountains National Park,13.7108,11312786,4.0,12.693,16.925
1916,10253465,Great Smoky Mountains National Park,13.1739,11312786,4.0,12.693,16.925
1917,10235564,Great Smoky Mountains National Park,13.1228,11312786,4.0,12.693,16.925
1918,10111449,Great Smoky Mountains National Park,13.0451,11312786,4.0,12.693,16.925
1919,10274659,Great Smoky Mountains National Park,12.9862,11312786,4.0,12.693,16.925
1920,10042717,Great Smoky Mountains National Park,12.9028,11312786,4.0,12.693,16.925
1921,10008524,Great Smoky Mountains National Park,12.7154,11312786,4.0,12.693,16.925
1922,10040735,Great Smoky Mountains National Park,12.5191,11312786,3.0,8.462,12.693
1923,10033605,Great Smoky Mountains National Park,12.4295,11312786,3.0,8.462,12.693
1924,10258642,Great Smoky Mountains National Park,12.2624,11312786,3.0,8.462,12.693
1925,10098025,Great Smoky Mountains National Park,11.8531,11312786,3.0,8.462,12.693
1926,10037737,Great Smoky Mountains National Park,11.8255,11312786,3.0,8.462,12.693
1927,10033596,Great Smoky Mountains National Park,11.7452,11312786,3.0,8.462,12.693
1928,10318501,Great Smoky Mountains National Park,11.604,11312786,3.0,8.462,12.693
1929,10255292,Great Smoky Mountains National Park,11.4707,11312786,3.0,8.462,12.693
1930,10260022,Great Smoky Mountains National Park,11.3973,11312786,3.0,8.462,12.693
1931,10278112,Great Smoky Mountains National Park,11.2974,11312786,3.0,8.462,12.693
1932,10265630,Great Smoky Mountains National Park,11.2773,11312786,3.0,8.462,12.693
1933,10033607,Great Smoky Mountains National Park,11.186,11312786,3.0,8.462,12.693
1934,10235691,Great Smoky Mountains National Park,10.6726,11312786,3.0,8.462,12.693
1935,10280663,Great Smoky Mountains National Park,10.6605,11312786,3.0,8.462,12.693
1936,10111624,Great Smoky Mountains National Park,10.6371,11312786,3.0,8.462,12.693
1937,10010713,Great Smoky Mountains National Park,10.1108,11312786,3.0,8.462,12.693
1938,10242506,Great Smoky Mountains National Park,10.0742,11312786,3.0,8.462,12.693
1939,10266181,Great Smoky Mountains National Park,9.886,11312786,3.0,8.462,12.693
1940,10292939,Great Smoky Mountains National Park,9.84,11312786,3.0,8.462,12.693
1941,10111792,Great Smoky Mountains National Park,9.4908,11312786,3.0,8.462,12.693
1942,10111329,Great Smoky Mountains National Park,9.1408,11312786,3.0,8.462,12.693
1943,10279123,Great Smoky Mountains National Park,9.0862,11312786,3.0,8.462,12.693
1944,10284971,Great Smoky Mountains National Park,8.9789,11312786,3.0,8.462,12.693
1945,10042714,Great Smoky Mountains National Park,8.8013,11312786,3.0,8.462,12.693
1946,10260510,Great Smoky Mountains National Park,8.7671,11312786,3.0,8.462,12.693
1947,10258633,Great Smoky Mountains National Park,8.6952,11312786,3.0,8.462,12.693
1948,10270730,Great Smoky Mountains National Park,8.6346,11312786,3.0,8.462,12.693
1949,10235575,Great Smoky Mountains National Park,8.6205,11312786,3.0,8.462,12.693
1950,10039311,Great Smoky Mountains National Park,8.5794,11312786,3.0,8.462,12.693
1951,10245065,Great Smoky Mountains National Park,8.5405,11312786,3.0,8.462,12.693
1952,10353236,Great Smoky Mountains National Park,8.2347,11312786,2.0,4.231,8.462
1953,10276323,Great Smoky Mountains National Park,8.2339,11312786,2.0,4.231,8.462
1954,10235696,Great Smoky Mountains National Park,8.2144,11312786,2.0,4.231,8.462
1955,10235671,Great Smoky Mountains National Park,8.081,11312786,2.0,4.231,8.462
1956,10038786,Great Smoky Mountains National Park,7.9799,11312786,2.0,4.231,8.462
1957,10306112,Great Smoky Mountains National Park,7.9205,11312786,2.0,4.231,8.462
1958,10234202,Great Smoky Mountains National Park,7.8314,11312786,2.0,4.231,8.462
1959,10294985,Great Smoky Mountains National Park,7.8171,11312786,2.0,4.231,8.462
1960,10012885,Great Smoky Mountains National Park,7.6716,11312786,2.0,4.231,8.462
1961,10011050,Great Smoky Mountains National Park,7.6537,11312786,2.0,4.231,8.462
1962,10008136,Great Smoky Mountains National Park,7.612,11312786,2.0,4.231,8.462
